t, ekin, erot, evib_1, evib_2, evib_3, evib_4
4.914914914914915e-06, 1.2360142130142688e-19, 1.237492101598675e-19, 5.710906347978839e-20, 1.3672689444824411e-19, 1.677087735820751e-19, 2.0810896412398852e-19
4.924924924924925e-06, 1.2360005752352e-19, 1.237465259506847e-19, 5.710632250283546e-20, 1.36723806164518e-19, 1.6771053046632658e-19, 2.081170844875057e-19
4.934934934934935e-06, 1.2359870414222113e-19, 1.2374386573258739e-19, 5.710359850149774e-20, 1.367207257037211e-19, 1.6771226751471207e-19, 2.0812516550065107e-19
4.944944944944945e-06, 1.235973610641702e-19, 1.2374122925844279e-19, 5.710089138185703e-20, 1.3671765310134e-19, 1.6771398490784164e-19, 2.0813320738173891e-19
4.954954954954955e-06, 1.235960281969635e-19, 1.2373861628391583e-19, 5.709820105030816e-20, 1.367145883919023e-19, 1.6771568282468994e-19, 2.0814121034761084e-19
4.964964964964965e-06, 1.2359470544914297e-19, 1.237360265674356e-19, 5.709552741356167e-20, 1.3671153160898999e-19, 1.6771736144261212e-19, 2.0814917461364816e-19
4.9749749749749754e-06, 1.2359339273018584e-19, 1.237334598701622e-19, 5.709287037864637e-20, 1.3670848278525262e-19, 1.6771902093735939e-19, 2.081571003937841e-19
4.984984984984985e-06, 1.2359208995049345e-19, 1.23730915955954e-19, 5.709022985291194e-20, 1.3670544195242063e-19, 1.677206614830945e-19, 2.0816498790051588e-19
4.994994994994995e-06, 1.2359079702138197e-19, 1.2372839459133538e-19, 5.70876057440312e-20, 1.3670240914131811e-19, 1.6772228325240714e-19, 2.0817283734491675e-19
5.005005005005005e-06, 1.2358951385507074e-19, 1.237258955454648e-19, 5.708499796000262e-20, 1.3669938438187569e-19, 1.6772388641632896e-19, 2.081806489366478e-19
5.015015015015015e-06, 1.235882403646733e-19, 1.2372341859010328e-19, 5.708240640915245e-20, 1.366963677031431e-19, 1.6772547114434872e-19, 2.0818842288396966e-19
5.025025025025025e-06, 1.2358697646418732e-19, 1.2372096349958326e-19, 5.707983100013698e-20, 1.3669335913330172e-19, 1.6772703760442703e-19, 2.0819615939375426e-19
5.035035035035035e-06, 1.2358572206848392e-19, 1.2371853005077795e-19, 5.707727164194463e-20, 1.366903586996768e-19, 1.6772858596301104e-19, 2.0820385867149623e-19
5.045045045045045e-06, 1.2358447709329873e-19, 1.2371611802307083e-19, 5.707472824389797e-20, 1.3668736642874971e-19, 1.6773011638504904e-19, 2.0821152092132429e-19
5.055055055055055e-06, 1.2358324145522183e-19, 1.237137271983258e-19, 5.707220071565566e-20, 1.3668438234616986e-19, 1.6773162903400476e-19, 2.0821914634601257e-19
5.0650650650650655e-06, 1.2358201507168866e-19, 1.2371135736085753e-19, 5.706968896721433e-20, 1.3668140647676661e-19, 1.6773312407187167e-19, 2.0822673514699178e-19
5.075075075075075e-06, 1.2358079786096967e-19, 1.2370900829740218e-19, 5.706719290891046e-20, 1.3667843884456097e-19, 1.67734601659187e-19, 2.0823428752436022e-19
5.085085085085085e-06, 1.2357958974216223e-19, 1.237066797970885e-19, 5.706471245142203e-20, 1.366754794727772e-19, 1.677360619550457e-19, 2.0824180367689481e-19
5.095095095095095e-06, 1.2357839063518065e-19, 1.2370437165140946e-19, 5.706224750577024e-20, 1.3667252838385416e-19, 1.6773750511711422e-19, 2.0824928380206185e-19
5.105105105105106e-06, 1.235772004607469e-19, 1.2370208365419389e-19, 5.705979798332109e-20, 1.3666958559945663e-19, 1.6773893130164419e-19, 2.0825672809602777e-19
5.115115115115115e-06, 1.2357601914038273e-19, 1.2369981560157876e-19, 5.705736379578692e-20, 1.3666665114048645e-19, 1.6774034066348587e-19, 2.0826413675366981e-19
5.125125125125125e-06, 1.2357484659639945e-19, 1.2369756729198167e-19, 5.705494485522788e-20, 1.3666372502709346e-19, 1.6774173335610154e-19, 2.0827150996858648e-19
5.135135135135135e-06, 1.2357368275189027e-19, 1.2369533852607372e-19, 5.705254107405333e-20, 1.3666080727868644e-19, 1.6774310953157876e-19, 2.08278847933108e-19
5.145145145145145e-06, 1.2357252753072088e-19, 1.2369312910675272e-19, 5.705015236502319e-20, 1.366578979139438e-19, 1.6774446934064336e-19, 2.0828615083830663e-19
5.1551551551551555e-06, 1.235713808575212e-19, 1.2369093883911667e-19, 5.704777864124922e-20, 1.3665499695082414e-19, 1.677458129326725e-19, 2.0829341887400685e-19
5.165165165165165e-06, 1.2357024265767705e-19, 1.2368876753043767e-19, 5.70454198161962e-20, 1.366521044065767e-19, 1.677471404557074e-19, 2.0830065222879552e-19
5.175175175175175e-06, 1.2356911285732164e-19, 1.2368661499013607e-19, 5.704307580368315e-20, 1.366492202977518e-19, 1.6774845205646609e-19, 2.083078510900319e-19
5.185185185185185e-06, 1.2356799138332697e-19, 1.2368448102975493e-19, 5.704074651788438e-20, 1.3664634464021084e-19, 1.6774974788035591e-19, 2.083150156438575e-19
5.195195195195196e-06, 1.235668781632967e-19, 1.2368236546293488e-19, 5.703843187333056e-20, 1.3664347744913655e-19, 1.6775102807148596e-19, 2.0832214607520598e-19
5.2052052052052055e-06, 1.2356577312555653e-19, 1.2368026810538926e-19, 5.703613178490968e-20, 1.3664061873904282e-19, 1.6775229277267942e-19, 2.0832924256781283e-19
5.215215215215215e-06, 1.2356467619914789e-19, 1.236781887748794e-19, 5.703384616786797e-20, 1.3663776852378456e-19, 1.6775354212548565e-19, 2.08336305304225e-19
5.225225225225225e-06, 1.2356358731381878e-19, 1.236761272911906e-19, 5.703157493781085e-20, 1.366349268165674e-19, 1.677547762701923e-19, 2.0834333446581053e-19
5.235235235235236e-06, 1.2356250640001682e-19, 1.2367408347610788e-19, 5.702931801070364e-20, 1.3663209362995726e-19, 1.677559953458372e-19, 2.083503302327678e-19
5.2452452452452456e-06, 1.2356143338888053e-19, 1.2367205715339254e-19, 5.702707530287244e-20, 1.3662926897588973e-19, 1.677571994902201e-19, 2.083572927841351e-19
5.255255255255255e-06, 1.235603682122334e-19, 1.236700481487586e-19, 5.702484673100476e-20, 1.3662645286567953e-19, 1.6775838883991452e-19, 2.0836422229779977e-19
5.265265265265265e-06, 1.235593108025744e-19, 1.236680562898498e-19, 5.702263221215024e-20, 1.3662364531002958e-19, 1.6775956353027907e-19, 2.083711189505074e-19
5.275275275275275e-06, 1.2355826109307236e-19, 1.2366608140621678e-19, 5.702043166372123e-20, 1.3662084631904027e-19, 1.6776072369546907e-19, 2.0837798291787091e-19
5.285285285285286e-06, 1.2355721901755707e-19, 1.2366412332929446e-19, 5.70182450034934e-20, 1.3661805590221827e-19, 1.6776186946844776e-19, 2.0838481437437957e-19
5.2952952952952955e-06, 1.2355618451051337e-19, 1.236621818923799e-19, 5.701607214960624e-20, 1.3661527406848552e-19, 1.6776300098099757e-19, 2.083916134934079e-19
5.305305305305305e-06, 1.2355515750707298e-19, 1.236602569306103e-19, 5.701391302056352e-20, 1.3661250082618795e-19, 1.677641183637312e-19, 2.083983804472245e-19
5.315315315315315e-06, 1.2355413794300818e-19, 1.2365834828094118e-19, 5.701176753523376e-20, 1.3660973618310413e-19, 1.6776522174610255e-19, 2.0840511540700078e-19
5.325325325325326e-06, 1.2355312575472394e-19, 1.2365645578212506e-19, 5.700963561285057e-20, 1.366069801464538e-19, 1.6776631125641759e-19, 2.0841181854281962e-19
5.335335335335336e-06, 1.2355212087925182e-19, 1.2365457927469018e-19, 5.700751717301303e-20, 1.3660423272290635e-19, 1.6776738702184519e-19, 2.0841849002368395e-19
5.3453453453453454e-06, 1.2355112325424289e-19, 1.2365271860091967e-19, 5.700541213568596e-20, 1.3660149391858907e-19, 1.677684491684277e-19, 2.0842513001752525e-19
5.355355355355355e-06, 1.2355013281796071e-19, 1.2365087360483082e-19, 5.70033204212002e-20, 1.3659876373909544e-19, 1.6776949782109143e-19, 2.0843173869121195e-19
5.365365365365365e-06, 1.2354914950927482e-19, 1.2364904413215468e-19, 5.700124195025281e-20, 1.365960421894932e-19, 1.677705331036572e-19, 2.0843831621055777e-19
5.375375375375376e-06, 1.2354817326765437e-19, 1.236472300303159e-19, 5.699917664390723e-20, 1.3659332927433244e-19, 1.6777155513885058e-19, 2.0844486274032997e-19
5.3853853853853856e-06, 1.2354720403316112e-19, 1.2364543114841288e-19, 5.699712442359346e-20, 1.3659062499765339e-19, 1.6777256404831213e-19, 2.0845137844425753e-19
5.395395395395395e-06, 1.2354624174644336e-19, 1.2364364733719792e-19, 5.699508521110808e-20, 1.3658792936299435e-19, 1.6777355995260748e-19, 2.0845786348503925e-19
5.405405405405405e-06, 1.2354528634872964e-19, 1.2364187844905803e-19, 5.699305892861442e-20, 1.3658524237339936e-19, 1.6777454297123737e-19, 2.084643180243517e-19
5.415415415415416e-06, 1.2354433778182193e-19, 1.2364012433799552e-19, 5.699104549864246e-20, 1.3658256403142578e-19, 1.6777551322264759e-19, 2.0847074222285731e-19
5.425425425425426e-06, 1.235433959880897e-19, 1.236383848596092e-19, 5.698904484408891e-20, 1.3657989433915188e-19, 1.6777647082423872e-19, 2.0847713624021211e-19
5.4354354354354355e-06, 1.235424609104642e-19, 1.2363665987107559e-19, 5.698705688821707e-20, 1.3657723329818423e-19, 1.677774158923759e-19, 2.0848350023507357e-19
5.445445445445445e-06, 1.2354153249243161e-19, 1.236349492311304e-19, 5.698508155465683e-20, 1.3657458090966503e-19, 1.6777834854239836e-19, 2.0848983436510832e-19
5.455455455455456e-06, 1.2354061067802762e-19, 1.2363325280005028e-19, 5.69831187674045e-20, 1.3657193717427935e-19, 1.6777926888862902e-19, 2.084961387869998e-19
5.465465465465466e-06, 1.2353969541183092e-19, 1.2363157043963487e-19, 5.698116845082266e-20, 1.365693020922623e-19, 1.6778017704438388e-19, 2.0850241365645585e-19
5.475475475475476e-06, 1.2353878663895813e-19, 1.236299020131888e-19, 5.697923052963996e-20, 1.3656667566340604e-19, 1.677810731219813e-19, 2.085086591282162e-19
5.485485485485485e-06, 1.2353788430505742e-19, 1.2362824738550418e-19, 5.697730492895096e-20, 1.365640578870668e-19, 1.677819572327513e-19, 2.0851487535605988e-19
5.495495495495495e-06, 1.2353698835630247e-19, 1.2362660642284326e-19, 5.69753915742158e-20, 1.3656144876217169e-19, 1.6778282948704463e-19, 2.0852106249281266e-19
5.505505505505506e-06, 1.2353609873938767e-19, 1.2362497899292114e-19, 5.697349039125997e-20, 1.3655884828722558e-19, 1.6778368999424188e-19, 2.0852722069035426e-19
5.515515515515516e-06, 1.2353521540152196e-19, 1.2362336496488886e-19, 5.697160130627397e-20, 1.365562564603177e-19, 1.6778453886276235e-19, 2.0853335009962567e-19
5.5255255255255255e-06, 1.2353433829042338e-19, 1.236217642093166e-19, 5.696972424581298e-20, 1.3655367327912838e-19, 1.6778537620007297e-19, 2.0853945087063623e-19
5.535535535535535e-06, 1.2353346735431356e-19, 1.2362017659817718e-19, 5.69678591367965e-20, 1.3655109874093544e-19, 1.6778620211269711e-19, 2.0854552315247074e-19
5.545545545545546e-06, 1.235326025419124e-19, 1.236186020048297e-19, 5.696600590650795e-20, 1.3654853284262078e-19, 1.6778701670622318e-19, 2.0855156709329655e-19
5.555555555555556e-06, 1.235317438024327e-19, 1.2361704030400325e-19, 5.696416448259422e-20, 1.3654597558067667e-19, 1.6778782008531326e-19, 2.0855758284037044e-19
5.565565565565566e-06, 1.2353089108557485e-19, 1.2361549137178115e-19, 5.696233479306523e-20, 1.3654342695121204e-19, 1.6778861235371163e-19, 2.085635705400456e-19
5.5755755755755755e-06, 1.2353004434152168e-19, 1.2361395508558504e-19, 5.696051676629344e-20, 1.3654088694995873e-19, 1.6778939361425321e-19, 2.0856953033777846e-19
5.585585585585586e-06, 1.2352920352093302e-19, 1.2361243132415936e-19, 5.695871033101339e-20, 1.3653835557227755e-19, 1.6779016396887189e-19, 2.0857546237813532e-19
5.595595595595596e-06, 1.2352836857494093e-19, 1.2361091996755595e-19, 5.695691541632111e-20, 1.365358328131644e-19, 1.6779092351860878e-19, 2.0858136680479928e-19
5.605605605605606e-06, 1.2352753945514476e-19, 1.2360942089711888e-19, 5.69551319516736e-20, 1.365333186672562e-19, 1.6779167236362037e-19, 2.0858724376057673e-19
5.6156156156156156e-06, 1.2352671611360534e-19, 1.2360793399546938e-19, 5.695335986688825e-20, 1.365308131288368e-19, 1.677924106031867e-19, 2.08593093387404e-19
5.625625625625625e-06, 1.2352589850284128e-19, 1.2360645914649108e-19, 5.69515990921422e-20, 1.3652831619184277e-19, 1.6779313833571929e-19, 2.085989158263539e-19
5.635635635635636e-06, 1.2352508657582298e-19, 1.236049962353153e-19, 5.694984955797176e-20, 1.3652582784986922e-19, 1.6779385565876913e-19, 2.086047112176421e-19
5.645645645645646e-06, 1.2352428028596852e-19, 1.2360354514830668e-19, 5.694811119527174e-20, 1.365233480961754e-19, 1.6779456266903455e-19, 2.0861047970063367e-19
5.655655655655656e-06, 1.235234795871385e-19, 1.236021057730487e-19, 5.69463839352948e-20, 1.365208769236903e-19, 1.6779525946236895e-19, 2.0861622141384932e-19
5.6656656656656655e-06, 1.235226844336316e-19, 1.2360067799832973e-19, 5.694466770965072e-20, 1.3651841432501825e-19, 1.6779594613378854e-19, 2.0862193649497177e-19
5.675675675675676e-06, 1.2352189478017973e-19, 1.2359926171412902e-19, 5.694296245030572e-20, 1.3651596029244426e-19, 1.6779662277747995e-19, 2.0862762508085192e-19
5.685685685685686e-06, 1.235211105819435e-19, 1.235978568116029e-19, 5.694126808958171e-20, 1.3651351481793957e-19, 1.677972894868078e-19, 2.0863328730751505e-19
5.695695695695696e-06, 1.2352033179450786e-19, 1.2359646318307119e-19, 5.693958456015557e-20, 1.3651107789316675e-19, 1.6779794635432219e-19, 2.0863892331016696e-19
5.705705705705706e-06, 1.235195583738772e-19, 1.2359508072200372e-19, 5.693791179505831e-20, 1.3650864950948513e-19, 1.6779859347176603e-19, 2.0864453322320006e-19
5.7157157157157154e-06, 1.2351879027647142e-19, 1.2359370932300714e-19, 5.693624972767435e-20, 1.3650622965795595e-19, 1.6779923093008244e-19, 2.0865011718019925e-19
5.725725725725726e-06, 1.2351802745912077e-19, 1.2359234888181164e-19, 5.693459829174067e-20, 1.3650381832934736e-19, 1.6779985881942199e-19, 2.0865567531394808e-19
5.735735735735736e-06, 1.235172698790624e-19, 1.235909992952581e-19, 5.6932957421346e-20, 1.365014155141396e-19, 1.678004772291499e-19, 2.0866120775643448e-19
5.745745745745746e-06, 1.2351651749393555e-19, 1.2358966046128525e-19, 5.693132705092998e-20, 1.364990212025299e-19, 1.678010862478531e-19, 2.0866671463885668e-19
5.7557557557557555e-06, 1.2351577026177735e-19, 1.23588332278917e-19, 5.692970711528225e-20, 1.3649663538443748e-19, 1.678016859633474e-19, 2.0867219609162904e-19
5.765765765765766e-06, 1.2351502814101858e-19, 1.2358701464824996e-19, 5.692809754954166e-20, 1.3649425804950827e-19, 1.6780227646268428e-19, 2.0867765224438773e-19
5.775775775775776e-06, 1.2351429109047994e-19, 1.2358570747044112e-19, 5.692649828919526e-20, 1.3649188918711983e-19, 1.6780285783215797e-19, 2.0868308322599643e-19
5.785785785785786e-06, 1.2351355906936707e-19, 1.2358441064769556e-19, 5.692490927007751e-20, 1.3648952878638606e-19, 1.6780343015731218e-19, 2.0868848916455205e-19
5.795795795795796e-06, 1.2351283203726777e-19, 1.2358312408325445e-19, 5.692333042836927e-20, 1.364871768361618e-19, 1.6780399352294695e-19, 2.086938701873902e-19
5.805805805805806e-06, 1.2351210995414684e-19, 1.2358184768138316e-19, 5.692176170059688e-20, 1.3648483332504746e-19, 1.678045480131253e-19, 2.0869922642109083e-19
5.815815815815816e-06, 1.2351139278034256e-19, 1.235805813473595e-19, 5.692020302363122e-20, 1.3648249824139365e-19, 1.6780509371117988e-19, 2.087045579914837e-19
5.825825825825826e-06, 1.235106804765628e-19, 1.2357932498746205e-19, 5.691865433468672e-20, 1.3648017157330551e-19, 1.678056306997196e-19, 2.0870986502365382e-19
5.835835835835836e-06, 1.2350997300388123e-19, 1.2357807850895871e-19, 5.691711557132039e-20, 1.3647785330864732e-19, 1.678061590606361e-19, 2.087151476419468e-19
5.845845845845846e-06, 1.2350927032373318e-19, 1.2357684182009537e-19, 5.69155866714308e-20, 1.3647554343504674e-19, 1.6780667887511016e-19, 2.0872040596997429e-19
5.855855855855856e-06, 1.2350857239791216e-19, 1.2357561483008467e-19, 5.691406757325714e-20, 1.3647324193989918e-19, 1.6780719022361817e-19, 2.0872564013061917e-19
5.865865865865866e-06, 1.235078791885662e-19, 1.2357439744909496e-19, 5.691255821537808e-20, 1.3647094881037204e-19, 1.678076931859384e-19, 2.087308502460409e-19
5.875875875875876e-06, 1.235071906581934e-19, 1.2357318958823938e-19, 5.691105853671084e-20, 1.364686640334089e-19, 1.6780818784115726e-19, 2.0873603643768071e-19
5.885885885885886e-06, 1.2350650676963953e-19, 1.2357199115956496e-19, 5.690956847651009e-20, 1.3646638759573375e-19, 1.6780867426767554e-19, 2.0874119882626666e-19
5.895895895895896e-06, 1.2350582748609316e-19, 1.2357080207604203e-19, 5.69080879743669e-20, 1.3646411948385497e-19, 1.678091525432145e-19, 2.0874633753181891e-19
5.905905905905906e-06, 1.2350515277108298e-19, 1.235696222515537e-19, 5.690661697020768e-20, 1.3646185968406945e-19, 1.6780962274482203e-19, 2.0875145267365467e-19
5.915915915915916e-06, 1.2350448258847374e-19, 1.2356845160088535e-19, 5.690515540429309e-20, 1.3645960818246654e-19, 1.6781008494887857e-19, 2.0875654437039325e-19
5.925925925925926e-06, 1.2350381690246287e-19, 1.2356729003971438e-19, 5.690370321721694e-20, 1.36457364964932e-19, 1.6781053923110316e-19, 2.0876161273996114e-19
5.9359359359359365e-06, 1.2350315567757732e-19, 1.2356613748460006e-19, 5.690226034990512e-20, 1.3645513001715185e-19, 1.678109856665593e-19, 2.087666578995968e-19
5.945945945945946e-06, 1.2350249887866984e-19, 1.2356499385297346e-19, 5.690082674361446e-20, 1.3645290332461628e-19, 1.6781142432966083e-19, 2.087716799658556e-19
5.955955955955956e-06, 1.2350184647091557e-19, 1.2356385906312748e-19, 5.689940233993161e-20, 1.3645068487262334e-19, 1.678118552941777e-19, 2.0877667905461482e-19
5.965965965965966e-06, 1.2350119841980884e-19, 1.2356273303420713e-19, 5.689798708077193e-20, 1.3644847464628273e-19, 1.6781227863324171e-19, 2.087816552810782e-19
5.975975975975976e-06, 1.2350055469115986e-19, 1.2356161568619975e-19, 5.689658090837832e-20, 1.3644627263051947e-19, 1.6781269441935221e-19, 2.087866087597809e-19
5.985985985985986e-06, 1.2349991525109153e-19, 1.235605069399255e-19, 5.689518376532008e-20, 1.3644407881007753e-19, 1.6781310272438174e-19, 2.087915396045942e-19
5.995995995995996e-06, 1.234992800660358e-19, 1.2355940671702792e-19, 5.68937955944918e-20, 1.3644189316952342e-19, 1.678135036195815e-19, 2.087964479287301e-19
6.006006006006006e-06, 1.2349864910273118e-19, 1.2355831493996445e-19, 5.689241633911212e-20, 1.364397156932497e-19, 1.6781389717558706e-19, 2.0880133384474604e-19
6.016016016016016e-06, 1.23498022328219e-19, 1.2355723153199734e-19, 5.689104594272262e-20, 1.3643754636547854e-19, 1.6781428346242362e-19, 2.088061974645495e-19
6.0260260260260265e-06, 1.234973997098402e-19, 1.2355615641718448e-19, 5.688968434918657e-20, 1.364353851702651e-19, 1.678146625495116e-19, 2.0881103889940254e-19
6.036036036036036e-06, 1.2349678121523325e-19, 1.2355508952037035e-19, 5.688833150268783e-20, 1.364332320915009e-19, 1.6781503450567187e-19, 2.0881585825992632e-19
6.046046046046046e-06, 1.2349616681232967e-19, 1.2355403076717715e-19, 5.68869873477296e-20, 1.364310871129173e-19, 1.6781539939913114e-19, 2.088206556561056e-19
6.056056056056056e-06, 1.2349555646935214e-19, 1.2355298008399601e-19, 5.68856518291332e-20, 1.3642895021808873e-19, 1.6781575729752717e-19, 2.0882543119729324e-19
6.066066066066066e-06, 1.2349495015481087e-19, 1.2355193739797824e-19, 5.688432489203696e-20, 1.3642682139043593e-19, 1.6781610826791402e-19, 2.0883018499221452e-19
6.0760760760760765e-06, 1.2349434783750076e-19, 1.2355090263702683e-19, 5.688300648189485e-20, 1.364247006132292e-19, 1.6781645237676725e-19, 2.0883491714897155e-19
6.086086086086086e-06, 1.2349374948649912e-19, 1.2354987572978784e-19, 5.688169654447542e-20, 1.364225878695916e-19, 1.678167896899889e-19, 2.088396277750476e-19
6.096096096096096e-06, 1.2349315507116173e-19, 1.2354885660564213e-19, 5.688039502586046e-20, 1.3642048314250209e-19, 1.6781712027291266e-19, 2.0884431697731142e-19
6.106106106106106e-06, 1.2349256456112082e-19, 1.23547845194697e-19, 5.687910187244384e-20, 1.3641838641479853e-19, 1.6781744419030887e-19, 2.088489848620215e-19
6.1161161161161166e-06, 1.234919779262817e-19, 1.2354684142777803e-19, 5.68778170309302e-20, 1.364162976691809e-19, 1.6781776150638943e-19, 2.0885363153483025e-19
6.126126126126126e-06, 1.2349139513682054e-19, 1.2354584523642102e-19, 5.687654044833381e-20, 1.3641421688821413e-19, 1.678180722848128e-19, 2.0885825710078824e-19
6.136136136136136e-06, 1.2349081616318107e-19, 1.2354485655286392e-19, 5.687527207197722e-20, 1.3641214405433125e-19, 1.6781837658868882e-19, 2.088628616643483e-19
6.146146146146146e-06, 1.2349024097607195e-19, 1.2354387531003896e-19, 5.687401184949006e-20, 1.3641007914983614e-19, 1.6781867448058356e-19, 2.0886744532936972e-19
6.156156156156157e-06, 1.234896695464648e-19, 1.2354290144156492e-19, 5.687275972880782e-20, 1.364080221569066e-19, 1.6781896602252408e-19, 2.0887200819912223e-19
6.1661661661661665e-06, 1.2348910184559042e-19, 1.235419348817393e-19, 5.687151565817047e-20, 1.3640597305759705e-19, 1.6781925127600317e-19, 2.0887655037629015e-19
6.176176176176176e-06, 1.2348853784493648e-19, 1.235409755655308e-19, 5.687027958612137e-20, 1.3640393183384148e-19, 1.6781953030198403e-19, 2.088810719629763e-19
6.186186186186186e-06, 1.234879775162458e-19, 1.2354002342857173e-19, 5.686905146150583e-20, 1.3640189846745609e-19, 1.67819803160905e-19, 2.088855730607061e-19
6.196196196196196e-06, 1.234874208315125e-19, 1.2353907840715056e-19, 5.686783123346997e-20, 1.3639987294014213e-19, 1.67820069912684e-19, 2.088900537704314e-19
6.206206206206207e-06, 1.2348686776298017e-19, 1.2353814043820468e-19, 5.686661885145935e-20, 1.3639785523348857e-19, 1.6782033061672324e-19, 2.0889451419253446e-19
6.2162162162162164e-06, 1.234863182831394e-19, 1.2353720945931297e-19, 5.686541426521778e-20, 1.3639584532897476e-19, 1.6782058533191368e-19, 2.0889895442683182e-19
6.226226226226226e-06, 1.2348577236472508e-19, 1.2353628540868878e-19, 5.686421742478596e-20, 1.3639384320797309e-19, 1.6782083411663949e-19, 2.089033745725782e-19
6.236236236236236e-06, 1.2348522998071342e-19, 1.2353536822517272e-19, 5.686302828050026e-20, 1.363918488517515e-19, 1.6782107702878246e-19, 2.0890777472847015e-19
6.246246246246247e-06, 1.2348469110432073e-19, 1.2353445784822575e-19, 5.686184678299138e-20, 1.3638986224147617e-19, 1.6782131412572649e-19, 2.0891215499265005e-19
6.2562562562562565e-06, 1.2348415570899987e-19, 1.2353355421792213e-19, 5.686067288318309e-20, 1.3638788335821392e-19, 1.6782154546436182e-19, 2.0891651546270974e-19
6.266266266266266e-06, 1.2348362376843844e-19, 1.235326572749427e-19, 5.685950653229096e-20, 1.3638591218293475e-19, 1.6782177110108942e-19, 2.0892085623569423e-19
6.276276276276276e-06, 1.2348309525655644e-19, 1.2353176696056807e-19, 5.685834768182105e-20, 1.3638394869651431e-19, 1.6782199109182519e-19, 2.0892517740810543e-19
6.286286286286287e-06, 1.2348257014750364e-19, 1.2353088321667194e-19, 5.685719628356857e-20, 1.363819928797363e-19, 1.6782220549200426e-19, 2.0892947907590584e-19
6.296296296296297e-06, 1.234820484156573e-19, 1.2353000598571448e-19, 5.685605228961668e-20, 1.3638004471329482e-19, 1.678224143565851e-19, 2.0893376133452212e-19
6.3063063063063065e-06, 1.2348153003562025e-19, 1.2352913521073586e-19, 5.685491565233509e-20, 1.3637810417779682e-19, 1.6782261774005374e-19, 2.0893802427884872e-19
6.316316316316316e-06, 1.2348101498221848e-19, 1.235282708353497e-19, 5.685378632437882e-20, 1.3637617125376434e-19, 1.6782281569642781e-19, 2.0894226800325144e-19
6.326326326326326e-06, 1.2348050323049824e-19, 1.2352741280373681e-19, 5.685266425868692e-20, 1.3637424592163682e-19, 1.678230082792607e-19, 2.0894649260157098e-19
6.336336336336337e-06, 1.2347999475572519e-19, 1.2352656106063887e-19, 5.68515494084811e-20, 1.3637232816177338e-19, 1.6782319554164552e-19, 2.0895069816712645e-19
6.346346346346347e-06, 1.2347948953338092e-19, 1.2352571555135213e-19, 5.685044172726449e-20, 1.3637041795445504e-19, 1.678233775362191e-19, 2.0895488479271884e-19
6.356356356356356e-06, 1.2347898753916138e-19, 1.2352487622172138e-19, 5.68493411688203e-20, 1.363685152798869e-19, 1.6782355431516596e-19, 2.0895905257063452e-19
6.366366366366366e-06, 1.2347848874897508e-19, 1.235240430181338e-19, 5.684824768721054e-20, 1.363666201182003e-19, 1.6782372593022227e-19, 2.0896320159264858e-19
6.376376376376377e-06, 1.2347799313893985e-19, 1.2352321588751294e-19, 5.684716123677469e-20, 1.3636473244945498e-19, 1.6782389243267967e-19, 2.0896733195002833e-19
6.386386386386387e-06, 1.234775006853823e-19, 1.2352239477731284e-19, 5.684608177212843e-20, 1.3636285225364122e-19, 1.678240538733892e-19, 2.0897144373353658e-19
6.3963963963963965e-06, 1.234770113648342e-19, 1.2352157963551217e-19, 5.68450092481623e-20, 1.3636097951068178e-19, 1.6782421030276496e-19, 2.0897553703343506e-19
6.406406406406406e-06, 1.234765251540319e-19, 1.235207704106084e-19, 5.68439436200404e-20, 1.3635911420043414e-19, 1.678243617707881e-19, 2.0897961193948763e-19
6.416416416416416e-06, 1.234760420299128e-19, 1.2351996705161204e-19, 5.684288484319913e-20, 1.3635725630269236e-19, 1.6782450832701042e-19, 2.0898366854096372e-19
6.426426426426427e-06, 1.2347556196961475e-19, 1.2351916950804114e-19, 5.684183287334584e-20, 1.3635540579718918e-19, 1.6782465002055808e-19, 2.089877069266415e-19
6.436436436436437e-06, 1.2347508495047325e-19, 1.2351837772991548e-19, 5.684078766645753e-20, 1.3635356266359787e-19, 1.6782478690013534e-19, 2.0899172718481107e-19
6.4464464464464464e-06, 1.234746109500196e-19, 1.2351759166775124e-19, 5.683974917877955e-20, 1.3635172688153428e-19, 1.6782491901402815e-19, 2.0899572940327776e-19
6.456456456456456e-06, 1.2347413994597906e-19, 1.2351681127255538e-19, 5.683871736682432e-20, 1.3634989843055867e-19, 1.678250464101078e-19, 2.0899971366936527e-19
6.466466466466467e-06, 1.2347367191626931e-19, 1.2351603649582037e-19, 5.683769218737e-20, 1.3634807729017764e-19, 1.678251691358344e-19, 2.0900368006991886e-19
6.476476476476477e-06, 1.2347320683899765e-19, 1.2351526728951877e-19, 5.683667359745918e-20, 1.3634626343984595e-19, 1.6782528723826058e-19, 2.0900762869130844e-19
6.4864864864864866e-06, 1.2347274469246005e-19, 1.2351450360609802e-19, 5.683566155439762e-20, 1.3634445685896834e-19, 1.678254007640348e-19, 2.0901155961943167e-19
6.496496496496496e-06, 1.234722854551389e-19, 1.235137453984752e-19, 5.683465601575292e-20, 1.3634265752690137e-19, 1.6782550975940502e-19, 2.0901547293971712e-19
6.506506506506507e-06, 1.2347182910570088e-19, 1.2351299262003186e-19, 5.683365693935322e-20, 1.363408654229552e-19, 1.67825614270222e-19, 2.0901936873712728e-19
